id_venda,id_cliente,id_produto,data_venda,hora_venda,canal_venda,quantidade,preco_unitario,desconto_pct,valor_frete,fulfillment,receita_bruta,valor_desconto,valor_previsto_calc,transaction_id,metodo_pagamento,status,valor_previsto,valor_pago,horario_transacao,suspeito_heuristica,delta,flag_divergencia,nome,segmento,uf,regiao,data_cadastro,nome_produto,categoria,subcategoria,preco_base,custo,ativo,data,ano,mes,dia,dia_semana,nome_mes,eh_fim_de_semana,margem_bruta,hora,R01,R02,R03,R04,score_risco
837,4536,1367,2024-08-09,1900-01-01 14:09:45,site,1,386.79,10,0.0,zoop,386.79,38.679,348.111,tx_000837,boleto,estornado,348.11,355.29,14:09:45,False,0.0009999999999763531,False,Cliente 4536,tecnologia,SP,Sudeste,2023-01-26,,,,,,,2024-08-09,2024,8,9,4,August,False,,14,0,0,0,0,0
838,3894,1053,2024-02-16,1900-01-01 22:32:09,marketplace,1,658.07,15,24.9,parceiro,658.07,98.71050000000001,584.2595,tx_000838,pix,aprovado,584.26,568.52,22:32:09,False,0.0004999999999881766,False,Cliente 3894,tecnologia,RO,Norte,2022-12-02,Tênis 1053,Moda,Tênis,633.92,481.89,True,2024-02-16,2024,2,16,4,February,False,176.18000000000006,22,0,0,0,0,0
839,4966,502,2024-03-17,1900-01-01 12:09:02,marketplace,1,1582.78,15,14.9,parceiro,1582.78,237.41699999999997,1360.2630000000001,tx_000839,pix,chargeback,1360.26,1414.94,12:09:02,False,0.003000000000156433,False,Cliente 4966,servicos,MG,Sudeste,2023-01-06,Liquidificador 502,Casa & Cozinha,Liquidificador,1615.69,1121.28,True,2024-03-17,2024,3,17,6,March,True,461.5,12,0,0,1,0,5
840,4707,640,2024-08-27,1900-01-01 07:50:58,site,3,170.0,10,9.9,zoop,510.0,51.0,468.9,tx_000840,cartao_credito,chargeback,468.9,464.64,07:50:58,False,0.0,False,Cliente 4707,tecnologia,PE,Nordeste,2022-02-05,Camiseta 640,Moda,Camiseta,178.24,94.52,True,2024-08-27,2024,8,27,1,August,False,226.44,7,0,0,1,0,5
841,2411,966,2024-01-09,1900-01-01 00:18:05,site,1,401.97,10,0.0,zoop,401.97,40.197,361.773,tx_000841,boleto,estornado,361.77,374.36,00:18:05,False,0.0030000000000427463,False,Cliente 2411,tecnologia,ES,Sudeste,2022-08-22,Creme 966,Beleza,Creme,435.07,323.63,True,2024-01-09,2024,1,9,1,January,False,78.34000000000003,0,0,0,0,0,0
842,3813,929,2024-02-05,1900-01-01 20:11:50,app,2,1302.13,0,14.9,parceiro,2604.26,0.0,2619.1600000000003,tx_000842,pix,chargeback,2619.16,3404.91,20:11:50,True,4.547473508864641e-13,False,Cliente 3813,saude,RO,Norte,2022-08-20,Mesa 929,Escritório,Mesa,1309.03,922.35,True,2024-02-05,2024,2,5,0,February,False,759.5600000000002,20,0,1,1,0,9
843,1469,533,2024-02-01,1900-01-01 14:38:11,app,3,1037.64,15,0.0,zoop,3112.92,466.938,2645.982,tx_000843,boleto,chargeback,2645.98,2524.52,14:38:11,False,0.0019999999999527063,False,Cliente 1469,servicos,SP,Sudeste,2022-09-29,Cadeira 533,Escritório,Cadeira,1112.32,872.68,True,2024-02-01,2024,2,1,3,February,False,494.8800000000001,14,0,0,1,0,5
844,1350,631,2024-10-14,1900-01-01 07:33:09,site,1,1344.13,5,9.9,zoop,1344.13,67.2065,1286.8235000000002,tx_000844,boleto,recusado,1286.82,1341.1,07:33:09,False,0.0035000000002582965,False,Cliente 1350,tecnologia,AC,Norte,2022-09-03,Cadeira 631,Escritório,Cadeira,1387.5,1089.81,True,2024-10-14,2024,10,14,0,October,False,254.32000000000016,7,0,0,0,0,0
845,3326,938,2024-02-05,1900-01-01 11:05:08,app,2,749.06,0,19.9,parceiro,1498.12,0.0,1518.02,tx_000845,cartao_credito,aprovado,1518.02,1488.71,11:05:08,False,0.0,False,Cliente 3326,saude,RO,Norte,2022-09-02,Teclado 938,Escritório,Teclado,828.24,621.37,True,2024-02-05,2024,2,5,0,February,False,255.37999999999988,11,0,0,0,0,0
846,2783,833,2024-04-24,1900-01-01 23:58:48,app,1,1585.12,10,9.9,zoop,1585.12,158.512,1436.508,,,,,,,,,False,Cliente 2783,educacao,AC,Norte,2022-01-02,Cafeteira 833,Casa & Cozinha,Cafeteira,1688.49,1287.49,True,2024-04-24,2024,4,24,2,April,False,297.6299999999999,23,0,0,0,1,4
847,2802,930,2024-04-22,1900-01-01 20:19:24,site,1,1983.66,0,14.9,zoop,1983.66,0.0,1998.5600000000002,tx_000847,boleto,chargeback,1998.56,2398.27,20:19:24,True,2.2737367544323206e-13,False,Cliente 2802,saude,RS,Sul,2023-07-20,Tênis 930,Moda,Tênis,1937.58,1289.43,True,2024-04-22,2024,4,22,0,April,False,694.23,20,0,1,1,0,9
848,1029,875,2024-09-12,1900-01-01 23:47:51,site,2,320.54,15,9.9,parceiro,641.08,96.162,554.818,tx_000848,boleto,aprovado,554.82,548.2900000000001,23:47:51,False,0.002000000000066393,False,Cliente 1029,saude,SC,Sul,2023-01-24,Creme 875,Beleza,Creme,322.51,245.84,True,2024-09-12,2024,9,12,3,September,False,149.40000000000003,23,0,0,0,0,0
849,1963,859,2024-10-12,1900-01-01 13:05:31,marketplace,1,822.99,5,14.9,zoop,822.99,41.1495,796.7405,tx_000849,cartao_credito,recusado,796.74,833.63,13:05:31,False,0.0004999999999881766,False,Cliente 1963,restaurante,MG,Sudeste,2023-02-20,Creme 859,Beleza,Creme,783.89,492.96,True,2024-10-12,2024,10,12,5,October,True,330.03000000000003,13,0,0,0,0,0
850,4070,630,2024-08-22,1900-01-01 21:11:25,site,3,431.33,15,19.9,parceiro,1293.99,194.0985,1119.7915,tx_000850,pix,chargeback,1119.79,1125.77,21:11:25,False,0.0015000000000782165,False,Cliente 4070,varejo,ES,Sudeste,2022-04-15,Shampoo 630,Beleza,Shampoo,445.61,276.31,False,2024-08-22,2024,8,22,3,August,False,465.05999999999995,21,0,0,1,0,5
851,4817,910,2024-03-19,1900-01-01 04:17:04,marketplace,3,220.51,15,24.9,parceiro,661.53,99.22949999999999,587.2004999999999,tx_000851,pix,recusado,587.2,763.36,04:17:04,True,0.0004999999998744897,False,Cliente 4817,varejo,BA,Nordeste,2022-12-17,Liquidificador 910,Casa & Cozinha,Liquidificador,211.33,158.54,True,2024-03-19,2024,3,19,1,March,False,185.90999999999997,4,0,1,0,1,8
851,4817,910,2024-03-19,1900-01-01 04:17:04,marketplace,3,220.51,15,24.9,parceiro,661.53,99.22949999999999,587.2004999999999,tx_000851,boleto,recusado,615.23,593.6,03:21:49,False,28.0295000000001,True,Cliente 4817,varejo,BA,Nordeste,2022-12-17,Liquidificador 910,Casa & Cozinha,Liquidificador,211.33,158.54,True,2024-03-19,2024,3,19,1,March,False,185.90999999999997,4,0,0,0,1,4
852,3092,777,2024-11-15,1900-01-01 09:30:29,marketplace,1,83.31,0,9.9,parceiro,83.31,0.0,93.21000000000001,tx_000852,boleto,aprovado,93.21,97.52,09:30:29,False,1.4210854715202004e-14,False,Cliente 3092,saude,RS,Sul,2023-02-09,Calça 777,Moda,Calça,81.32,61.27,True,2024-11-15,2024,11,15,4,November,False,22.04,9,0,0,0,0,0
853,1062,538,2024-07-30,1900-01-01 03:51:32,marketplace,3,1014.27,10,9.9,zoop,3042.81,304.281,2748.429,tx_000853,pix,estornado,2748.43,3572.96,03:51:32,True,0.0009999999997489795,False,Cliente 1062,varejo,RO,Norte,2022-03-29,Mesa 538,Escritório,Mesa,1072.74,751.88,True,2024-07-30,2024,7,30,1,July,False,787.1700000000001,3,1,1,0,0,7
854,1964,821,2024-05-19,1900-01-01 06:19:03,app,3,1686.32,5,0.0,zoop,5058.96,252.948,4806.012,tx_000854,cartao_credito,estornado,4806.01,4802.16,06:19:03,False,0.001999999999497959,False,Cliente 1964,educacao,MS,Centro-Oeste,2022-09-07,Câmera 821,Eletrônicos,Câmera,1782.42,1154.97,False,2024-05-19,2024,5,19,6,May,True,1594.0500000000002,6,0,0,0,0,0
855,1356,845,2024-11-22,1900-01-01 13:53:16,app,1,298.94,10,14.9,zoop,298.94,29.894000000000002,283.94599999999997,tx_000855,cartao_credito,aprovado,283.95,281.4,13:53:16,False,0.004000000000019099,False,Cliente 1356,industria,AM,Norte,2022-10-07,Fone de Ouvido 845,Eletrônicos,Fone de Ouvido,301.75,199.74,True,2024-11-22,2024,11,22,4,November,False,99.19999999999999,13,0,0,0,0,0
856,1071,910,2024-12-03,1900-01-01 22:17:51,site,1,199.17,0,24.9,parceiro,199.17,0.0,224.07,,,,,,,,,False,Cliente 1071,servicos,ES,Sudeste,2022-08-19,Liquidificador 910,Casa & Cozinha,Liquidificador,211.33,158.54,True,2024-12-03,2024,12,3,1,December,False,40.629999999999995,22,0,0,0,1,4
857,4171,701,2024-10-06,1900-01-01 01:43:47,site,3,600.0,15,9.9,parceiro,1800.0,270.0,1539.9,tx_000857,boleto,recusado,1539.9,1510.74,01:43:47,False,0.0,False,Cliente 4171,educacao,AC,Norte,2023-08-14,Creme 701,Beleza,Creme,132.99,102.68,True,2024-10-06,2024,10,6,6,October,True,1491.96,1,1,0,0,0,3
858,1924,846,2024-12-12,1900-01-01 18:50:18,marketplace,1,220.18,0,24.9,parceiro,220.18,0.0,245.08,tx_000858,boleto,chargeback,245.08,248.52,18:50:18,False,0.0,False,Cliente 1924,servicos,RS,Sul,2022-05-01,Câmera 846,Eletrônicos,Câmera,225.81,160.65,True,2024-12-12,2024,12,12,3,December,False,59.53,18,0,0,1,0,5
859,3404,930,2024-10-01,1900-01-01 00:25:25,site,2,1819.29,0,0.0,zoop,3638.58,0.0,3638.58,tx_000859,boleto,estornado,3638.58,3596.91,00:25:25,False,0.0,False,Cliente 3404,restaurante,RJ,Sudeste,2022-03-28,Tênis 930,Moda,Tênis,1937.58,1289.43,True,2024-10-01,2024,10,1,1,October,False,1059.7199999999998,0,1,0,0,0,3
860,1745,594,2024-03-23,1900-01-01 11:19:12,app,1,1503.74,5,9.9,zoop,1503.74,75.187,1438.4530000000002,tx_000860,pix,chargeback,1438.45,1150.76,11:19:12,True,0.003000000000156433,False,Cliente 1745,tecnologia,GO,Centro-Oeste,2023-03-05,Teclado 594,Escritório,Teclado,1506.03,1121.64,True,2024-03-23,2024,3,23,5,March,True,382.0999999999999,11,0,1,1,0,9
861,1486,912,2024-01-27,1900-01-01 09:39:47,app,1,1383.37,5,19.9,zoop,1383.37,69.1685,1334.1015,tx_000861,cartao_credito,aprovado,1334.1,1384.38,09:39:47,False,0.0015000000000782165,False,Cliente 1486,saude,AC,Norte,2022-04-12,Camiseta 912,Moda,Camiseta,1326.77,956.91,True,2024-01-27,2024,1,27,5,January,True,426.4599999999999,9,0,0,0,0,0
862,1412,1018,2024-07-16,1900-01-01 01:03:12,marketplace,1,88.87,0,24.9,parceiro,88.87,0.0,113.77000000000001,tx_000862,boleto,aprovado,113.77,112.15,01:03:12,False,1.4210854715202004e-14,False,Cliente 1412,tecnologia,SP,Sudeste,2023-02-10,Shampoo 1018,Beleza,Shampoo,96.13,61.93,True,2024-07-16,2024,7,16,1,July,False,26.940000000000005,1,0,0,0,0,0
863,3256,551,2024-02-11,1900-01-01 02:51:17,site,1,1807.14,10,19.9,zoop,1807.14,180.71400000000003,1646.3260000000002,tx_000863,cartao_credito,estornado,1646.33,1667.21,02:51:17,False,0.003999999999678039,False,Cliente 3256,saude,PA,Norte,2022-02-06,Teclado 551,Escritório,Teclado,1997.14,1246.65,True,2024-02-11,2024,2,11,6,February,True,560.49,2,1,0,0,0,3
864,1986,610,2024-12-19,1900-01-01 15:47:06,app,3,954.62,0,0.0,parceiro,2863.86,0.0,2863.86,tx_000864,cartao_credito,chargeback,2863.86,2931.46,15:47:06,False,0.0,False,Cliente 1986,tecnologia,BA,Nordeste,2022-03-19,Smartphone 610,Eletrônicos,Smartphone,965.77,723.32,True,2024-12-19,2024,12,19,3,December,False,693.9000000000001,15,0,0,1,0,5
865,4622,660,2024-06-30,1900-01-01 21:45:39,site,2,849.94,0,24.9,parceiro,1699.88,0.0,1724.7800000000002,tx_000865,boleto,aprovado,1724.78,1774.76,21:45:39,False,2.2737367544323206e-13,False,Cliente 4622,saude,ES,Sudeste,2023-07-08,Calça 660,Moda,Calça,812.05,507.68,True,2024-06-30,2024,6,30,6,June,True,684.5200000000001,21,0,0,0,0,0
866,4463,978,2024-09-25,1900-01-01 10:55:23,marketplace,1,862.71,0,9.9,parceiro,862.71,0.0,872.61,tx_000866,boleto,chargeback,872.61,837.38,10:55:23,False,0.0,False,Cliente 4463,tecnologia,SC,Sul,2022-01-19,Calça 978,Moda,Calça,830.98,461.34,True,2024-09-25,2024,9,25,2,September,False,401.37000000000006,10,0,0,1,0,5
867,2396,729,2024-06-21,1900-01-01 16:10:45,app,1,1722.05,15,24.9,zoop,1722.05,258.3075,1488.6425,tx_000867,boleto,recusado,1488.64,1544.6,16:10:45,False,0.002499999999827196,False,Cliente 2396,varejo,MT,Centro-Oeste,2023-03-01,Câmera 729,Eletrônicos,Câmera,1876.06,1492.37,True,2024-06-21,2024,6,21,4,June,False,229.68000000000006,16,0,0,0,1,4
868,2932,641,2024-08-27,1900-01-01 19:48:03,app,1,1455.6,15,0.0,parceiro,1455.6,218.33999999999997,1237.26,tx_000868,cartao_credito,recusado,1237.26,1229.51,19:48:03,False,0.0,False,Cliente 2932,varejo,SP,Sudeste,2023-01-01,Shampoo 641,Beleza,Shampoo,1445.11,892.46,True,2024-08-27,2024,8,27,1,August,False,563.1399999999999,19,0,0,0,0,0
869,1113,1066,2024-12-19,1900-01-01 16:07:49,site,1,156.49,5,24.9,parceiro,156.49,7.8245000000000005,173.56550000000001,tx_000869,pix,aprovado,173.57,172.48999999999998,16:07:49,False,0.004499999999978854,False,Cliente 1113,educacao,RO,Norte,2022-11-20,Câmera 1066,Eletrônicos,Câmera,157.7,98.19,True,2024-12-19,2024,12,19,3,December,False,58.30000000000001,16,0,0,0,0,0
870,2030,993,2024-09-08,1900-01-01 03:34:12,site,1,625.0,15,19.9,zoop,625.0,93.75,551.15,tx_000870,pix,estornado,551.15,534.9499999999999,03:34:12,False,0.0,False,Cliente 2030,saude,RS,Sul,2022-10-26,Creme 993,Beleza,Creme,642.49,465.97,True,2024-09-08,2024,9,8,6,September,True,159.02999999999997,3,0,0,0,0,0
871,4686,508,2024-04-03,1900-01-01 09:35:00,marketplace,2,1516.61,10,19.9,zoop,3033.22,303.322,2749.798,tx_000871,pix,chargeback,2749.8,2642.01,09:35:00,False,0.0020000000004074536,False,Cliente 4686,varejo,DF,Centro-Oeste,2022-05-03,Fone de Ouvido 508,Eletrônicos,Fone de Ouvido,1515.0,1193.25,True,2024-04-03,2024,4,3,2,April,False,646.7199999999998,9,0,0,1,0,5
872,1061,674,2024-11-29,1900-01-01 08:42:55,site,1,303.18,15,9.9,zoop,303.18,45.477,267.603,tx_000872,cartao_credito,estornado,267.6,321.12,08:42:55,True,0.002999999999985903,False,Cliente 1061,varejo,BA,Nordeste,2022-09-04,Tênis 674,Moda,Tênis,321.17,234.55,True,2024-11-29,2024,11,29,4,November,False,68.63,8,0,1,0,0,4
873,4975,625,2024-07-19,1900-01-01 18:02:50,marketplace,3,211.86,10,19.9,parceiro,635.58,63.55800000000001,591.922,tx_000873,cartao_credito,chargeback,591.92,614.77,18:02:50,False,0.002000000000066393,False,Cliente 4975,industria,ES,Sudeste,2022-05-27,Aspirador 625,Casa & Cozinha,Aspirador,201.96,159.86,False,2024-07-19,2024,7,19,4,July,False,156.0,18,0,0,1,0,5
874,2632,984,2024-01-11,1900-01-01 12:51:28,app,1,86.59,15,24.9,zoop,86.59,12.9885,98.5015,tx_000874,boleto,estornado,98.5,96.47,12:51:28,False,0.0014999999999929514,False,Cliente 2632,educacao,RO,Norte,2022-07-21,Cadeira 984,Escritório,Cadeira,86.39,53.93,True,2024-01-11,2024,1,11,3,January,False,32.660000000000004,12,0,0,0,0,0
875,2008,1092,2024-07-05,1900-01-01 22:47:56,site,2,866.94,0,0.0,parceiro,1733.88,0.0,1733.88,tx_000875,pix,chargeback,1733.88,1818.58,22:47:56,False,0.0,False,Cliente 2008,servicos,AM,Norte,2023-01-25,Cadeira 1092,Escritório,Cadeira,832.4,489.57,True,2024-07-05,2024,7,5,4,July,False,754.7400000000001,22,0,0,1,0,5
876,4665,806,2024-03-15,1900-01-01 12:04:00,site,1,1483.99,5,14.9,zoop,1483.99,74.1995,1424.6905000000002,tx_000876,boleto,chargeback,1424.69,1476.23,12:04:00,False,0.0005000000001018634,False,Cliente 4665,restaurante,CE,Nordeste,2022-07-19,Mesa 806,Escritório,Mesa,1526.66,1083.98,True,2024-03-15,2024,3,15,4,March,False,400.01,12,0,0,1,0,5
877,4855,1036,2024-05-12,1900-01-01 05:18:54,marketplace,1,1261.03,5,24.9,zoop,1261.03,63.051500000000004,1222.8785,tx_000877,pix,estornado,1222.88,1247.98,05:18:54,False,0.0015000000000782165,False,Cliente 4855,industria,PR,Sul,2022-05-04,Cadeira 1036,Escritório,Cadeira,1353.35,702.96,True,2024-05-12,2024,5,12,6,May,True,558.0699999999999,5,0,0,0,0,0
878,2182,1055,2024-05-29,1900-01-01 16:04:14,app,1,56.56,15,24.9,zoop,56.56,8.484,72.976,tx_000878,pix,recusado,72.98,70.04,16:04:14,False,0.0040000000000048885,False,Cliente 2182,tecnologia,SC,Sul,2023-04-28,Cafeteira 1055,Casa & Cozinha,Cafeteira,62.6,48.08,True,2024-05-29,2024,5,29,2,May,False,8.480000000000004,16,0,0,0,0,0
879,4335,516,2024-06-10,1900-01-01 05:11:17,site,3,2576.0425451097376,15,14.9,parceiro,7728.127635329212,1159.2191452993818,6583.80849002983,tx_000879,pix,aprovado,6583.81,6368.01,05:11:17,False,0.0015099701704457402,False,Cliente 4335,servicos,SP,Sudeste,2022-09-26,Cadeira 516,Escritório,Cadeira,1785.92,1307.74,True,2024-06-10,2024,6,10,0,June,False,3804.907635329212,5,1,0,0,0,3
880,3861,798,2024-07-25,1900-01-01 22:50:15,marketplace,2,813.64,5,14.9,zoop,1627.28,81.364,1560.816,tx_000880,cartao_credito,chargeback,1560.82,1617.08,22:50:15,False,0.0039999999999054126,False,Cliente 3861,tecnologia,PE,Nordeste,2022-02-27,Câmera 798,Eletrônicos,Câmera,870.52,692.04,True,2024-07-25,2024,7,25,3,July,False,243.20000000000005,22,0,0,1,0,5
881,1383,504,2024-06-15,1900-01-01 00:52:07,app,3,619.19,15,14.9,zoop,1857.5700000000002,278.63550000000004,1593.8345000000002,tx_000881,cartao_credito,recusado,1593.83,1612.4399999999998,00:52:07,False,0.00450000000023465,False,Cliente 1383,educacao,RN,Nordeste,2023-02-12,Notebook 504,Eletrônicos,Notebook,599.95,397.45,False,2024-06-15,2024,6,15,5,June,True,665.2200000000003,0,1,0,0,0,3
882,3010,1018,2024-10-26,1900-01-01 13:54:07,site,2,91.13,10,0.0,zoop,182.26,18.226,164.034,tx_000882,pix,chargeback,164.03,169.68,13:54:07,False,0.003999999999990678,False,Cliente 3010,saude,PR,Sul,2022-10-30,Shampoo 1018,Beleza,Shampoo,96.13,61.93,True,2024-10-26,2024,10,26,5,October,True,58.39999999999999,13,0,0,1,0,5
883,3237,579,2024-08-17,1900-01-01 15:21:51,site,2,512.78,15,24.9,zoop,1025.56,153.83399999999997,896.626,tx_000883,boleto,chargeback,896.63,887.47,15:21:51,False,0.004000000000019099,False,Cliente 3237,educacao,PE,Nordeste,2023-08-12,Cafeteira 579,Casa & Cozinha,Cafeteira,560.55,310.65,False,2024-08-17,2024,8,17,5,August,True,404.26,15,0,0,1,0,5
884,2399,871,2024-05-12,1900-01-01 04:24:54,site,3,1177.46,5,9.9,parceiro,3532.38,176.61900000000003,3365.661,tx_000884,boleto,recusado,3365.66,3201.35,04:24:54,False,0.0010000000002037268,False,Cliente 2399,educacao,ES,Sudeste,2022-04-14,Teclado 871,Escritório,Teclado,1131.27,816.67,True,2024-05-12,2024,5,12,6,May,True,1082.3700000000003,4,1,0,0,0,3
885,1078,658,2024-05-31,1900-01-01 09:27:48,app,2,263.06,15,19.9,parceiro,526.12,78.91799999999999,467.102,tx_000885,cartao_credito,chargeback,467.1,458.47,09:27:48,False,0.0019999999999527063,False,Cliente 1078,restaurante,BA,Nordeste,2023-05-13,Teclado 658,Escritório,Teclado,260.27,151.52,True,2024-05-31,2024,5,31,4,May,False,223.07999999999998,9,0,0,1,0,5
886,1579,538,2024-07-02,1900-01-01 02:28:06,site,1,969.86,15,0.0,parceiro,969.86,145.47899999999998,824.3810000000001,,,,,,,,,False,Cliente 1579,tecnologia,MT,Centro-Oeste,2022-12-13,Mesa 538,Escritório,Mesa,1072.74,751.88,True,2024-07-02,2024,7,2,1,July,False,217.98000000000002,2,0,0,0,1,4
887,2574,770,2024-11-29,1900-01-01 15:34:41,app,1,919.03,5,0.0,parceiro,919.03,45.9515,873.0785,tx_000887,cartao_credito,chargeback,873.08,902.67,15:34:41,False,0.0015000000000782165,False,Cliente 2574,tecnologia,SP,Sudeste,2022-04-04,Cadeira 770,Escritório,Cadeira,907.33,580.63,True,2024-11-29,2024,11,29,4,November,False,338.4,15,0,0,1,0,5
888,2303,815,2024-04-26,1900-01-01 16:01:49,app,2,1647.44,0,14.9,parceiro,3294.88,0.0,3309.78,tx_000888,pix,chargeback,3309.78,3178.0,16:01:49,False,0.0,False,Cliente 2303,tecnologia,DF,Centro-Oeste,2022-06-27,Cadeira 815,Escritório,Cadeira,1775.53,1041.43,True,2024-04-26,2024,4,26,4,April,False,1212.02,16,0,0,1,0,5
889,3891,971,2024-12-09,1900-01-01 05:24:03,site,2,1191.88,10,19.9,parceiro,2383.76,238.37600000000003,2165.284,tx_000889,pix,recusado,2165.28,2114.8300000000004,05:24:03,False,0.0039999999999054126,False,Cliente 3891,industria,AC,Norte,2023-02-25,Calça 971,Moda,Calça,1289.49,875.22,True,2024-12-09,2024,12,9,0,December,False,633.3200000000002,5,1,0,0,0,3
890,1605,962,2024-04-05,1900-01-01 17:33:53,site,3,1467.99,15,19.9,parceiro,4403.97,660.5955,3763.2745000000004,tx_000890,boleto,aprovado,3763.27,3881.39,17:33:53,False,0.004500000000462023,False,Cliente 1605,restaurante,RS,Sul,2023-08-08,Mesa 962,Escritório,Mesa,1553.36,917.86,True,2024-04-05,2024,4,5,4,April,False,1650.3900000000003,17,0,0,0,0,0
891,1558,511,2024-08-16,1900-01-01 20:57:24,site,3,1197.32,0,9.9,parceiro,3591.96,0.0,3601.86,tx_000891,pix,aprovado,3601.86,3437.6600000000003,20:57:24,False,0.0,False,Cliente 1558,saude,RO,Norte,2023-08-02,Liquidificador 511,Casa & Cozinha,Liquidificador,1194.36,734.09,True,2024-08-16,2024,8,16,4,August,False,1389.69,20,0,0,0,0,0
892,1853,1062,2024-07-24,1900-01-01 15:26:44,marketplace,1,1218.73,5,24.9,parceiro,1218.73,60.9365,1182.6935,tx_000892,boleto,recusado,1182.69,1141.02,15:26:44,False,0.003500000000030923,False,Cliente 1853,servicos,BA,Nordeste,2023-05-05,Creme 1062,Beleza,Creme,1323.62,975.01,True,2024-07-24,2024,7,24,2,July,False,243.72000000000003,15,0,0,0,0,0
893,3958,1017,2024-08-31,1900-01-01 19:03:26,marketplace,1,1134.96,10,24.9,parceiro,1134.96,113.49600000000001,1046.364,tx_000893,pix,chargeback,1046.36,997.6,19:03:26,False,0.004000000000132786,False,Cliente 3958,restaurante,ES,Sudeste,2022-01-27,Tênis 1017,Moda,Tênis,1097.23,784.23,True,2024-08-31,2024,8,31,5,August,True,350.73,19,0,0,1,0,5
894,3423,740,2024-03-31,1900-01-01 01:44:21,site,2,896.85,0,14.9,zoop,1793.7,0.0,1808.6000000000001,tx_000894,cartao_credito,chargeback,1808.6,2351.18,01:44:21,True,2.2737367544323206e-13,False,Cliente 3423,saude,GO,Centro-Oeste,2022-09-05,Teclado 740,Escritório,Teclado,881.84,477.37,True,2024-03-31,2024,3,31,6,March,True,838.96,1,1,1,1,0,12
895,3816,1038,2024-11-05,1900-01-01 04:30:12,marketplace,1,734.82,10,24.9,parceiro,734.82,73.48200000000001,686.238,tx_000895,boleto,chargeback,686.24,692.14,04:30:12,False,0.0019999999999527063,False,Cliente 3816,varejo,PE,Nordeste,2023-08-04,Notebook 1038,Eletrônicos,Notebook,744.76,475.01,True,2024-11-05,2024,11,5,1,November,False,259.81000000000006,4,0,0,1,0,5
896,2758,764,2024-01-05,1900-01-01 10:12:43,app,3,366.15,15,0.0,parceiro,1098.4499999999998,164.76749999999996,933.6824999999999,tx_000896,cartao_credito,chargeback,933.68,938.62,10:12:43,False,0.002499999999940883,False,Cliente 2758,saude,ES,Sudeste,2023-05-06,Creme 764,Beleza,Creme,366.72,225.31,True,2024-01-05,2024,1,5,4,January,False,422.51999999999975,10,0,0,1,0,5
897,3049,975,2024-09-12,1900-01-01 22:21:22,app,1,885.11,0,9.9,parceiro,885.11,0.0,895.01,tx_007337,cartao_credito,estornado,895.01,856.09,22:21:22,False,0.0,False,Cliente 3049,tecnologia,RN,Nordeste,2023-01-16,Shampoo 975,Beleza,Shampoo,943.41,493.37,True,2024-09-12,2024,9,12,3,September,False,391.74,22,0,0,0,1,4
898,1603,686,2024-09-01,1900-01-01 06:55:25,site,3,290.16,5,9.9,zoop,870.48,43.524,836.856,tx_000898,cartao_credito,chargeback,836.86,1087.92,06:55:25,True,0.004000000000019099,False,Cliente 1603,servicos,MS,Centro-Oeste,2023-07-01,Camiseta 686,Moda,Camiseta,286.6,193.57,True,2024-09-01,2024,9,1,6,September,True,289.77,6,0,1,1,0,9
899,3893,681,2024-03-30,1900-01-01 20:09:30,site,3,272.79,10,19.9,parceiro,818.3700000000001,81.83700000000002,756.4330000000001,tx_000899,cartao_credito,chargeback,756.43,983.36,20:09:30,True,0.003000000000156433,False,Cliente 3893,restaurante,PR,Sul,2022-06-27,Creme 681,Beleza,Creme,297.97,197.55,True,2024-03-30,2024,3,30,5,March,True,225.72000000000003,20,0,1,1,0,9
